metro_title,primary_state,region,population,median_income,unemployment_rate,recent_unemployment_change,opportunity_score,annual_payroll_per_employee,establishments_per_10k,industry_entropy,median_income_norm,inverse_unemployment_norm,annual_payroll_per_employee_norm,establishments_per_10k_norm,industry_entropy_norm,business_key,business_type,sector_code,sector_label,market_strength_probability,momentum_score,sector_employment_share,sector_establishments,sector_establishments_per_10k,sector_employment_share_norm,sector_establishments_per_10k_norm,category_fit_score,business_feasibility_score,whitespace_opportunity_score,business_feasibility_rank,business_feasibility_percentile,feasibility_band,entry_strategy,strategy_guidance,strength_1,strength_2,strength_3,risk_1,risk_2,factor_summary,recommendation_summary
"Midland, TX",TX,South,188071,89627,2.9,0.10000000000000009,0.6174697802098946,88.361703167297,331.15153319756905,2.6537894250969805,0.33752225179336237,0.9281437125748502,0.37796274509704925,0.5105848363507564,0.928626343788809,construction,Construction / Trades,23,Construction,0.96,71.99999999999999,0.06880881878683046,505,26.8515613784156,0.3168738123403558,0.18861401891110086,0.2655698949686538,75.16709684905962,69.90020984980957,7,98.44559585492227,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Economic diversity,Low unemployment,Recent labor momentum,Category location density,Category demand footprint,"Economic diversity, Low unemployment, and Recent labor momentum","Established Leader: strongest signals are economic diversity and low unemployment, while the main watchout is category location density."
"Billings, MT",MT,West,192531,77770,2.8,0.3999999999999999,0.5462445252046694,57.61572731423776,353.0340568531821,2.601407590632814,0.2330313552003102,0.934131736526946,0.1695816631184789,0.562433934708746,0.7458371829382696,construction,Construction / Trades,23,Construction,0.9,60.0,0.07938936950056151,935,48.56360793846186,0.38150497131019934,0.40749821921120327,0.3919022704706009,74.75706811411803,57.68937900096299,8,98.18652849740933,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Recent labor momentum,Payroll efficiency,Affluent demand,"Low unemployment, Economic diversity, and Recent labor momentum","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is payroll efficiency."
"San Jose-Sunnyvale-Santa Clara, CA",CA,West,1995484,164801,4.2,0.6000000000000001,0.7228693742998267,180.1413514796912,252.17942113291812,2.5559449797998663,1.0,0.8502994011976048,1.0,0.3234659797499566,0.5871930161343396,construction,Construction / Trades,23,Construction,1.0,51.99999999999999,0.04462985157963899,4177,20.932265054493044,0.16917689980946155,0.12894021346775236,0.15308222527277787,74.59246675818333,74.8837312660749,9,97.92746113989638,High,White-Space Opportunity,Strong overall market with room for category expansion.,Affluent demand,Payroll efficiency,Low unemployment,Category location density,Category demand footprint,"Affluent demand, Payroll efficiency, and Low unemployment","White-Space Opportunity: strongest signals are affluent demand and payroll efficiency, while the main watchout is category location density."
"Bridgeport-Stamford-Danbury, CT",CT,Northeast,972679,116402,3.1,0.0,0.5698358800371669,99.26592255421856,276.51465694232115,2.568971814464969,0.5734793873486438,0.9161676646706587,0.451866173787615,0.38112660678293403,0.6326508394681475,education,Education / Childcare Services,61,Educational Services,0.9456381623769406,75.99999999999999,0.039917176178386686,585,6.014317159103877,0.08727608468882,0.5623983513150607,0.2773249913393163,74.51442110656534,68.6947347229399,7,98.44559585492227,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Business density,"Low unemployment, Recent labor momentum, and Economic diversity","Established Leader: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Denver-Aurora-Centennial, CO",CO,West,3050512,108046,4.2,1.0,0.5249336115766559,76.83028356151745,300.0217668378292,2.565060878863883,0.49984137335424855,0.8502994011976048,0.2998084622183632,0.4368250477976033,0.6190034244057352,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.96,36.0,0.10719288817769414,7349,24.09103783233765,0.18799945653657016,0.327271341769102,0.2437082106295829,74.51124631888749,61.726804207268124,6,98.70466321243524,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Economic diversity,Affluent demand,Category demand footprint,Payroll efficiency,"Low unemployment, Economic diversity, and Affluent demand","White-Space Opportunity: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Midland, TX",TX,South,188071,89627,2.9,0.10000000000000009,0.6174697802098946,88.361703167297,331.15153319756905,2.6537894250969805,0.33752225179336237,0.9281437125748502,0.37796274509704925,0.5105848363507564,0.928626343788809,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.96,71.99999999999999,0.08986875409227281,503,26.745218561075337,0.12477094217113287,0.40464276690158807,0.23671967206331496,74.30159016189944,71.33953700838475,7,98.44559585492227,High,White-Space Opportunity,Strong overall market with room for category expansion.,Economic diversity,Low unemployment,Recent labor momentum,Category demand footprint,Affluent demand,"Economic diversity, Low unemployment, and Recent labor momentum","White-Space Opportunity: strongest signals are economic diversity and low unemployment, while the main watchout is category demand footprint."
"Denver-Aurora-Centennial, CO",CO,West,3050512,108046,4.2,1.0,0.5249336115766559,76.83028356151745,300.0217668378292,2.565060878863883,0.49984137335424855,0.8502994011976048,0.2998084622183632,0.4368250477976033,0.6190034244057352,education,Education / Childcare Services,61,Educational Services,0.96,36.0,0.025105769481340412,1685,5.523662912979854,0.05388631662366278,0.5103994210962549,0.23649155841269964,74.29474675238097,62.03985683121058,8,98.18652849740933,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Category location density,Category demand footprint,Payroll efficiency,"Low unemployment, Economic diversity, and Category location density","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Casper, WY",WY,West,80410,71381,3.3,0.2999999999999998,0.5698581884402105,59.15771153724448,381.91767193135183,2.674242952140709,0.17672770854997621,0.904191616766467,0.18003247275677678,0.6308716260231202,1.0,construction,Construction / Trades,23,Construction,0.9,64.0,0.08217834314283906,335,41.66148488993906,0.3985413812016822,0.337916308557563,0.37429135214403453,74.22874056432104,59.62799772696401,10,97.66839378238342,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Economic diversity,Low unemployment,Recent labor momentum,Affluent demand,Payroll efficiency,"Economic diversity, Low unemployment, and Recent labor momentum","Established Leader: strongest signals are economic diversity and low unemployment, while the main watchout is affluent demand."
"Billings, MT",MT,West,192531,77770,2.8,0.3999999999999999,0.5462445252046694,57.61572731423776,353.0340568531821,2.601407590632814,0.2330313552003102,0.934131736526946,0.1695816631184789,0.562433934708746,0.7458371829382696,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.9,60.0,0.1323444113981069,579,30.07307914050205,0.27979587414758184,0.5016524817580901,0.3685385171917851,74.05615551575355,58.74670412065459,8,98.18652849740933,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Economic diversity,Recent labor momentum,Payroll efficiency,Affluent demand,"Low unemployment, Economic diversity, and Recent labor momentum","Established Leader: strongest signals are low unemployment and economic diversity, while the main watchout is payroll efficiency."
"Portland-South Portland, ME",ME,Northeast,571534,93062,2.7,0.5,0.5210400040306454,63.04098724603065,335.36062596450955,2.5591300710583527,0.36779350335759736,0.9401197604790419,0.2063514030026498,0.520557985166022,0.5983075592641601,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.9,55.99999999999999,0.10174467563884679,2027,35.465956531020026,0.1681149195617406,0.6588590369679092,0.364412566524208,73.93237699572623,57.7581989944735,9,97.92746113989638,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Category location density,Economic diversity,Category demand footprint,Payroll efficiency,"Low unemployment, Category location density, and Economic diversity","Established Leader: strongest signals are low unemployment and category location density, while the main watchout is category demand footprint."
"Durham-Chapel Hill, NC",NC,South,620522,83542,3.2,0.10000000000000009,0.4907960290661043,83.54472092553891,229.1135527829795,2.5496255304769577,0.28389763293794174,0.9101796407185628,0.34531561181995624,0.2688130294956728,0.5651409660183366,education,Education / Childcare Services,61,Educational Services,0.9142857142857143,71.99999999999999,0.08561039603638092,361,5.817682531803868,0.19028358724513827,0.541559256689169,0.3307938550227506,73.92381565068251,62.60031033828863,9,97.92746113989638,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Business density,"Low unemployment, Recent labor momentum, and Economic diversity","Established Leader: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Seattle-Tacoma-Bellevue, WA",WA,West,4145494,112388,4.2,0.20000000000000018,0.5179830091449329,96.52518174596057,267.0007482823519,2.5731787482229294,0.5381056453460704,0.8502994011976048,0.4332907824005566,0.35858407038982726,0.6473311556357189,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.96,67.99999999999999,0.09312069184195597,10337,24.935508289241284,0.13663965616904516,0.35188831002054055,0.22273911770964333,73.8821735312893,69.44684499187245,10,97.66839378238342,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Category location density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Austin-Round Rock-San Marcos, TX",TX,South,2550637,99897,3.5,0.0,0.5337636515578335,78.46639456278479,259.85665541588236,2.5453971393049013,0.42802756578599505,0.8922155688622754,0.3108972168023946,0.341656645585368,0.550385773077991,education,Education / Childcare Services,61,Educational Services,0.96,75.99999999999999,0.02374654991727479,1294,5.073242488052985,0.05082218997303034,0.4626644214913053,0.21555908258034034,73.6667724774102,71.80829651706115,10,97.66839378238342,High,Established Leader,"Best for immediate entry into a proven, already-validated market.",Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Payroll efficiency,"Low unemployment, Recent labor momentum, and Economic diversity","Established Leader: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
